,latitude,longitude,annee
6650,49.4940647,0.5777979,2014.0
6651,49.4912629,0.5603288,2014.0
6652,49.4940647,0.5777979,2014.0
6653,49.5057128,0.5754059,2014.0
6654,49.485993,0.5234883,2014.0
6655,49.489284,0.5493169,2014.0
6656,49.485993,0.5234883,2014.0
6657,49.4884612,0.5428596,2014.0
6658,49.485993,0.5234883,2014.0
6659,49.4909367,0.562279,2014.0
6660,49.4974266,0.5679071,2014.0
6661,49.4864205,0.5232696,2014.0
6662,49.4954757,0.5983062,2014.0
6663,49.5012649,0.579927,2014.0
6664,49.5019354,0.5729973,2014.0
6665,49.5031946,0.5738005,2014.0
6666,49.4974749,0.5678597,2014.0
6667,49.505713,0.575407,2014.0
6668,49.5022309,0.5386912,2014.0
6669,49.4997084,0.5532939,2014.0
6670,49.5026909,0.5734793,2014.0
6671,49.5022309,0.5386912,2014.0
6672,49.4997084,0.5532939,2014.0
6673,49.5022309,0.5386912,2014.0
6674,49.4997084,0.5532939,2014.0
6675,49.5026909,0.5734793,2014.0
6676,49.5022309,0.5386912,2014.0
6677,49.4997084,0.5532939,2014.0
6678,49.505713,0.575407,2014.0
6679,49.5026909,0.5734793,2014.0
6680,49.505713,0.575407,2014.0
6681,49.5026909,0.5734793,2014.0
6682,49.4954757,0.5983062,2014.0
6683,49.505713,0.575407,2014.0
6684,49.4864205,0.5232696,2014.0
6685,49.505713,0.575407,2014.0
6686,49.4974088,0.5677562,2014.0
6687,49.505713,0.575407,2014.0
6688,49.5019354,0.5729973,2014.0
6689,49.505713,0.575407,2014.0
6690,49.4863,0.5827139,2014.0
6691,49.505713,0.575407,2014.0
6692,49.4863,0.5827139,2014.0
6693,49.505713,0.575407,2014.0
6694,49.4863,0.5827139,2014.0
6695,49.5026909,0.5734793,2014.0
6696,49.505713,0.575407,2014.0
6697,49.5019354,0.5729973,2014.0
6698,49.4863,0.5827139,2014.0
6699,49.505713,0.575407,2014.0
6700,49.4863,0.5827139,2014.0
6701,49.505713,0.575407,2014.0
6702,49.4962258,0.5200142,2014.0
6703,49.4864205,0.5232696,2014.0
6704,49.4974439,0.4907917,2014.0
6705,49.505713,0.575407,2014.0
6706,49.5019354,0.5729973,2014.0
6707,49.505713,0.575407,2014.0
6708,49.5019354,0.5729973,2014.0
6709,49.505713,0.575407,2014.0
6710,49.5019354,0.5729973,2014.0
6711,49.505713,0.575407,2014.0
6712,49.4954757,0.5983062,2014.0
6713,49.505713,0.575407,2014.0
6714,49.5026909,0.5734793,2014.0
6715,49.505713,0.575407,2014.0
6716,49.5019354,0.5729973,2014.0
6717,49.5031946,0.5738005,2014.0
6718,49.5019354,0.5729973,2014.0
6719,49.4925701,0.5890351,2014.0
6720,49.4954757,0.5983062,2014.0
6721,49.505713,0.575407,2014.0
6722,49.5005943,0.5868565,2014.0
6723,49.505713,0.575407,2014.0
6724,49.4864205,0.5232696,2014.0
6725,49.4909367,0.562279,2014.0
6726,49.4864205,0.5232696,2014.0
6727,49.4909367,0.562279,2014.0
6728,49.4864205,0.5232696,2014.0
6729,49.505713,0.575407,2014.0
6730,49.4863,0.5827139,2014.0
6731,49.505713,0.575407,2014.0
6732,49.4864205,0.5232696,2014.0
6733,49.5204385,0.541234,2014.0
6734,49.497475,0.5677867,2014.0
6735,49.4977521,0.5765136,2014.0
6736,49.505713,0.575407,2014.0
6737,49.4863,0.5827139,2014.0
6738,49.4907695,0.5729071,2014.0
6739,49.505713,0.575407,2014.0
6740,49.4863,0.5827139,2014.0
6741,49.505713,0.575407,2014.0
6742,49.4997084,0.5532939,2014.0
6743,49.505713,0.575407,2014.0
6744,49.4997084,0.5532939,2014.0
6745,49.505713,0.575407,2014.0
6746,49.5037115,0.568036,2014.0
6747,49.505713,0.575407,2014.0
6748,49.4977521,0.5765136,2014.0
6749,49.505713,0.575407,2014.0
6750,49.4960065,0.5790605,2014.0
6751,49.505713,0.575407,2014.0
6752,49.4863,0.5827139,2014.0
6753,49.505713,0.575407,2014.0
6754,49.4997084,0.5532939,2014.0
6755,49.505713,0.575407,2014.0
6756,49.4863,0.5827139,2014.0
6757,49.4997084,0.5532939,2014.0
6758,49.495239,0.5631005,2014.0
6759,49.4863,0.5827139,2014.0
6760,49.505713,0.575407,2014.0
6761,49.4974738,0.5677078,2014.0
6762,49.4863,0.5827139,2014.0
6763,49.505713,0.575407,2014.0
6764,49.4863,0.5827139,2014.0
6765,49.5037115,0.568036,2014.0
6766,49.505713,0.575407,2014.0
6767,49.5009551,0.5398309,2014.0
6768,49.505713,0.575407,2014.0
6769,49.4863,0.5827139,2014.0
6770,49.505713,0.575407,2014.0
6771,49.4997084,0.5532939,2014.0
6772,49.4981987,0.5116257,2014.0
6773,49.505713,0.575407,2014.0
6774,49.4863,0.5827139,2014.0
6775,49.505713,0.575407,2014.0
6776,49.4997084,0.5532939,2014.0
6777,49.505713,0.575407,2014.0
6778,49.4863,0.5827139,2014.0
6779,49.4997084,0.5532939,2014.0
6780,49.505713,0.575407,2014.0
6781,49.4863,0.5827139,2014.0
6782,49.505713,0.575407,2014.0
6783,49.4863,0.5827139,2014.0
6784,49.505713,0.575407,2014.0
6785,49.4997084,0.5532939,2014.0
6786,49.505713,0.575407,2014.0
6787,49.4997084,0.5532939,2014.0
6788,49.505713,0.575407,2014.0
6789,49.4863,0.5827139,2014.0
6790,49.505713,0.575407,2014.0
6791,49.4997084,0.5532939,2014.0
6792,49.505713,0.575407,2014.0
6793,49.497117,0.567885,2014.0
6794,49.4981578,0.5705876,2014.0
6795,49.4997084,0.5532939,2014.0
6796,49.4872456,0.5756314,2014.0
6797,49.4974719,0.5678126,2014.0
6798,49.4950621,0.5766159,2014.0
6799,49.4974653,0.5679585,2014.0
6800,49.4950621,0.5766159,2014.0
6801,49.4974609,0.5678703,2014.0
6802,49.4863,0.5827139,2014.0
6803,49.4997084,0.5532939,2014.0
6804,49.5057129,0.575407,2014.0
6805,49.4863,0.5827139,2014.0
6806,49.505713,0.575407,2014.0
6807,49.4997084,0.5532939,2014.0
6808,49.505713,0.575407,2014.0
6809,49.4997084,0.5532939,2014.0
6810,49.5057129,0.575407,2014.0
6811,49.4981539,0.570581,2014.0
6812,49.505713,0.575407,2014.0
6813,49.4981539,0.570581,2014.0
6814,49.505713,0.575407,2014.0
6815,49.4997084,0.5532939,2014.0
6816,49.4863,0.5827139,2014.0
6817,49.505713,0.575407,2014.0
6818,49.4950621,0.5766159,2014.0
6819,49.50171,0.560665,2014.0
6820,49.4950621,0.5766159,2014.0
6821,49.505713,0.575407,2014.0
6822,49.4950621,0.5766159,2014.0
6823,49.4975863,0.5676403,2014.0
6824,49.4950621,0.5766159,2014.0
6825,49.4974741,0.5677841,2014.0
6826,49.4952478,0.5753248,2014.0
6827,49.4976705,0.567491,2014.0
6828,49.4924439,0.5739929,2014.0
6829,49.4952478,0.5753248,2014.0
6830,49.4924439,0.5739929,2014.0
6831,49.4952478,0.5753248,2014.0
6832,49.4924439,0.5739929,2014.0
6833,49.5056524,0.575175,2014.0
6834,49.4981188,0.570547,2014.0
6835,49.5056524,0.575175,2014.0
6836,49.4973619,0.5678749,2014.0
6837,49.4997192,0.5534232,2014.0
6838,49.5026394,0.5733224,2014.0
6839,49.5056524,0.575175,2014.0
6840,49.5018862,0.5728592,2014.0
6841,49.5056524,0.575175,2014.0
6842,49.4997192,0.5534232,2014.0
6843,49.4863,0.5827139,2014.0
6844,49.5026394,0.5733224,2014.0
6845,49.4972293,0.4913039,2014.0
6846,49.5018862,0.5728592,2014.0
6847,49.4974283,0.5678499,2014.0
6848,49.5056524,0.575175,2014.0
6849,49.4863,0.5827139,2014.0
6850,49.4952478,0.5753248,2014.0
6851,49.499626,0.5501182,2014.0
6852,49.5008971,0.5485418,2014.0
6853,49.4863,0.5827139,2014.0
6854,49.5008971,0.5485418,2014.0
6855,49.4997192,0.5534232,2014.0
6856,49.4863,0.5827139,2014.0
6857,49.5008971,0.5485418,2014.0
6858,49.5018482,0.5538685,2014.0
6859,49.4997192,0.5534232,2014.0
6860,49.4995949,0.5490167,2014.0
6861,49.499626,0.5501182,2014.0
6862,49.4997192,0.5534232,2014.0
6863,49.5018915,0.5728675,2014.0
6864,49.5056524,0.575175,2014.0
6865,49.5038638,0.5594177,2014.0
6866,49.5056524,0.575175,2014.0
6867,49.4962088,0.5737365,2014.0
6868,49.4952478,0.5753248,2014.0
6869,49.4974599,0.5678702,2014.0
6870,49.4952478,0.5753248,2014.0
6871,49.4924439,0.5739929,2014.0
6872,49.4952478,0.5753248,2014.0
6873,49.5056524,0.575175,2014.0
6874,49.4924439,0.5739929,2014.0
6875,49.4952478,0.5753248,2014.0
6876,49.4924439,0.5739929,2014.0
6877,49.4952478,0.5753248,2014.0
6878,49.5056524,0.575175,2014.0
6879,49.4952478,0.5753248,2014.0
6880,49.4974607,0.5678706,2014.0
6881,49.4902414,0.5786536,2014.0
6882,49.503143,0.5736278,2014.0
6883,49.5018883,0.5728542,2014.0
6884,49.4974759,0.5677678,2014.0
6885,49.503143,0.5736278,2014.0
6886,49.5056524,0.575175,2014.0
6887,49.4863,0.5827139,2014.0
6888,49.5056524,0.575175,2014.0
6889,49.4863,0.5827139,2014.0
6890,49.5056524,0.575175,2014.0
6891,49.4974736,0.5677285,2014.0
6892,49.5056524,0.575175,2014.0
6893,49.4991875,0.5591266,2014.0
6894,49.5056524,0.575175,2014.0
6895,49.4991875,0.5591266,2014.0
6896,49.503143,0.5736278,2014.0
6897,49.5056524,0.575175,2014.0
6898,49.4991875,0.5591266,2014.0
6899,49.4974738,0.5677263,2014.0
6900,49.4949486,0.5753113,2014.0
6901,49.4923359,0.5739486,2014.0
6902,49.4949486,0.5753113,2014.0
6903,49.497475,0.5677865,2014.0
6904,49.49522,0.5879831,2014.0
6905,49.5018862,0.5728592,2014.0
6906,49.4909475,0.5782067,2014.0
6907,49.5056524,0.575175,2014.0
6908,49.5018862,0.5728592,2014.0
6909,49.5056524,0.575175,2014.0
6910,49.5026394,0.5733224,2014.0
6911,49.5056524,0.575175,2014.0
6912,49.5022406,0.5387527,2014.0
6913,49.4959566,0.588362,2014.0
6914,49.5056524,0.575175,2014.0
6915,49.4997192,0.5534232,2014.0
6916,49.5056524,0.575175,2014.0
6917,49.4997192,0.5534232,2014.0
6918,49.5026394,0.5733224,2014.0
6919,49.5056524,0.575175,2014.0
6920,49.5031416,0.573631,2014.0
6921,49.5056524,0.575175,2014.0
6922,49.5026394,0.5733224,2014.0
6923,49.4997192,0.5534232,2014.0
6924,49.5056524,0.575175,2014.0
6925,49.5022406,0.5387527,2014.0
6926,49.4997192,0.5534232,2014.0
6927,49.5056524,0.575175,2014.0
6928,49.4997192,0.5534232,2014.0
6929,49.5056524,0.575175,2014.0
6930,49.4863,0.5827139,2014.0
6931,49.5056524,0.575175,2014.0
6932,49.4863,0.5827139,2014.0
6933,49.5056524,0.575175,2014.0
6934,49.4909475,0.5782067,2014.0
6935,49.5056524,0.575175,2014.0
6936,49.4863,0.5827139,2014.0
6937,49.5022406,0.5387527,2014.0
6938,49.5056524,0.575175,2014.0
6939,49.5022406,0.5387527,2014.0
6940,49.4997192,0.5534232,2014.0
6941,49.5056524,0.575175,2014.0
6942,49.5018862,0.5728592,2014.0
6943,49.5056524,0.575175,2014.0
6944,49.5022406,0.5387527,2014.0
6945,49.5056524,0.575175,2014.0
6946,49.5022406,0.5387527,2014.0
6947,49.5026394,0.5733224,2014.0
6948,49.5056524,0.575175,2014.0
6949,49.5018862,0.5728592,2014.0
6950,49.5056524,0.575175,2014.0
6951,49.4997192,0.5534232,2014.0
6952,49.5056524,0.575175,2014.0
6953,49.5026394,0.5733224,2014.0
6954,49.4997192,0.5534232,2014.0
6955,49.5056524,0.575175,2014.0
6956,49.5022406,0.5387527,2014.0
6957,49.5056524,0.575175,2014.0
6958,49.497475,0.5677599,2014.0
6959,49.4949486,0.5753113,2014.0
6960,49.4923359,0.5739486,2014.0
6961,49.4949486,0.5753113,2014.0
6962,49.4923359,0.5739486,2014.0
6963,49.4949486,0.5753113,2014.0
6964,49.4974749,0.5677482,2014.0
6965,49.5026394,0.5733224,2014.0
6966,49.5056524,0.575175,2014.0
6967,49.4949486,0.5753113,2014.0
6968,49.5056524,0.575175,2014.0
6969,49.4949486,0.5753113,2014.0
6970,49.4863,0.5827139,2014.0
6971,49.5056524,0.575175,2014.0
6972,49.4863,0.5827139,2014.0
6973,49.5056524,0.575175,2014.0
6974,49.4863,0.5827139,2014.0
6975,49.5056524,0.575175,2014.0
6976,49.4863,0.5827139,2014.0
6977,49.5056524,0.575175,2014.0
6978,49.4930703,0.5768557,2014.0
6979,49.4918664,0.5743347,2014.0
6980,49.4972293,0.4913039,2014.0
6981,49.5056524,0.575175,2014.0
6982,49.5031416,0.573631,2014.0
6983,49.4997192,0.5534232,2014.0
6984,49.5056524,0.575175,2014.0
6985,49.5022406,0.5387527,2014.0
6986,49.4928786,0.5788628,2014.0
6987,49.5056524,0.575175,2014.0
6988,49.5026394,0.5733224,2014.0
6989,49.5056524,0.575175,2014.0
6990,49.4863,0.5827139,2014.0
6991,49.5056524,0.575175,2014.0
6992,49.5018862,0.5728592,2014.0
6993,49.5056524,0.575175,2014.0
6994,49.5018862,0.5728592,2014.0
6995,49.4974744,0.5677076,2014.0
6996,49.5056524,0.575175,2014.0
6997,49.5026394,0.5733224,2014.0
6998,49.5056524,0.575175,2014.0
6999,49.4863,0.5827139,2014.0
7000,49.5056524,0.575175,2014.0
7001,49.5022406,0.5387527,2014.0
7002,49.5026394,0.5733224,2014.0
7003,49.4997192,0.5534232,2014.0
7004,49.5018862,0.5728592,2014.0
7005,49.5056524,0.575175,2014.0
7006,49.4997192,0.5534232,2014.0
7007,49.5038626,0.5594074,2014.0
7008,49.4997192,0.5534232,2014.0
7009,49.5038626,0.5594074,2014.0
7010,49.500896,0.5485316,2014.0
7011,49.5038626,0.5594074,2014.0
7012,49.500896,0.5485316,2014.0
7013,49.4997192,0.5534232,2014.0
7014,49.500896,0.5485316,2014.0
7015,49.4997192,0.5534232,2014.0
7016,49.5038626,0.5594074,2014.0
7017,49.500896,0.5485316,2014.0
7018,49.5038626,0.5594074,2014.0
7019,49.5056524,0.575175,2014.0
7020,49.4974735,0.5677143,2014.0
7021,49.4976561,0.4919972,2014.0
7022,49.4998037,0.553777,2014.0
7023,49.497475,0.5677691,2014.0
7024,49.4998037,0.553777,2014.0
7025,49.4974737,0.5678609,2014.0
7026,49.5056972,0.5749175,2014.0
7027,49.4959191,0.5965903,2014.0
7028,49.5056972,0.5749175,2014.0
7029,49.4959191,0.5965903,2014.0
7030,49.497214,0.5823192,2014.0
7031,49.5056972,0.5749175,2014.0
7032,49.4959191,0.5965903,2014.0
7033,49.5031624,0.5734455,2014.0
7034,49.5056972,0.5749175,2014.0
7035,49.4874801,0.5843201,2014.0
7036,49.5056972,0.5749175,2014.0
7037,49.5023227,0.5685283,2014.0
7038,49.5056972,0.5749175,2014.0
7039,49.4874801,0.5843201,2014.0
7040,49.5056972,0.5749175,2014.0
7041,49.4874801,0.5843201,2014.0
7042,49.5056972,0.5749175,2014.0
7043,49.4874801,0.5843201,2014.0
7044,49.5056972,0.5749175,2014.0
7045,49.4874801,0.5843201,2014.0
7046,49.5056972,0.5749175,2014.0
7047,49.4992334,0.5593518,2014.0
7048,49.4998037,0.553777,2014.0
7049,49.5031624,0.5734455,2014.0
7050,49.5056972,0.5749175,2014.0
7051,49.4992418,0.5761641,2014.0
7052,49.5056972,0.5749175,2014.0
7053,49.5023227,0.5685283,2014.0
7054,49.4998037,0.553777,2014.0
7055,49.4874801,0.5843201,2014.0
7056,49.501895,0.5727095,2014.0
7057,49.5031624,0.5734455,2014.0
7058,49.4998037,0.553777,2014.0
7059,49.501895,0.5727095,2014.0
7060,49.5031624,0.5734455,2014.0
7061,49.501895,0.5727095,2014.0
7062,49.5013515,0.5792317,2014.0
7063,49.501895,0.5727095,2014.0
7064,49.5031624,0.5734455,2014.0
7065,49.5056972,0.5749175,2014.0
7066,49.5031624,0.5734455,2014.0
7067,49.5023227,0.5685283,2014.0
7068,49.5056972,0.5749175,2014.0
7069,49.501895,0.5727095,2014.0
7070,49.5056972,0.5749175,2014.0
7071,49.4998037,0.553777,2014.0
7072,49.5056972,0.5749175,2014.0
7073,49.501895,0.5727095,2014.0
7074,49.4974738,0.5676998,2014.0
7075,49.4874801,0.5843201,2014.0
7076,49.4976561,0.4919972,2014.0
7077,49.4874801,0.5843201,2014.0
7078,49.5056972,0.5749175,2014.0
7079,49.4974708,0.5678087,2014.0
7080,49.5056972,0.5749175,2014.0
7081,49.4974688,0.567884,2014.0
7082,49.5056972,0.5749175,2014.0
7083,49.5006554,0.5742777,2014.0
7084,49.4972504,0.567873,2014.0
7085,49.5056972,0.5749175,2014.0
7086,49.4975022,0.5677022,2014.0
7087,49.5056972,0.5749175,2014.0
7088,49.4976561,0.4919972,2014.0
7089,49.5056972,0.5749175,2014.0
7090,49.4974751,0.5677732,2014.0
7091,49.4998037,0.553777,2014.0
7092,49.5056972,0.5749175,2014.0
7093,49.4874801,0.5843201,2014.0
7094,49.4998037,0.553777,2014.0
7095,49.4874801,0.5843201,2014.0
7096,49.5056972,0.5749175,2014.0
7097,49.4959191,0.5965903,2014.0
7098,49.5056972,0.5749175,2014.0
7099,49.4992334,0.5593518,2014.0
7100,49.5031624,0.5734455,2014.0
7101,49.4992334,0.5593518,2014.0
7102,49.5031624,0.5734455,2014.0
7103,49.5056972,0.5749175,2014.0
7104,49.4992334,0.5593518,2014.0
7105,49.5056972,0.5749175,2014.0
7106,49.4998037,0.553777,2014.0
7107,49.5056972,0.5749175,2014.0
7108,49.5031624,0.5734455,2014.0
7109,49.5056972,0.5749175,2014.0
7110,49.5023227,0.5685283,2014.0
7111,49.5056972,0.5749175,2014.0
7112,49.4974135,0.5678045,2014.0
7113,49.5056972,0.5749175,2014.0
7114,49.4949388,0.5750407,2014.0
7115,49.4998037,0.553777,2014.0
7116,49.501895,0.5727095,2014.0
7117,49.5056972,0.5749175,2014.0
7118,49.4971452,0.5677962,2014.0
7119,49.4949388,0.5750407,2014.0
7120,49.4998037,0.553777,2014.0
7121,49.4874801,0.5843201,2014.0
7122,49.5056972,0.5749175,2014.0
7123,49.4874801,0.5843201,2014.0
7124,49.4974761,0.5677757,2014.0
7125,49.5056972,0.5749175,2014.0
7126,49.4874801,0.5843201,2014.0
7127,49.5056972,0.5749175,2014.0
7128,49.5022906,0.5389543,2014.0
7129,49.5056972,0.5749175,2014.0
7130,49.5022906,0.5389543,2014.0
7131,49.5056972,0.5749175,2014.0
7132,49.505859,0.545819,2014.0
7133,49.5056972,0.5749175,2014.0
7134,49.4998037,0.553777,2014.0
7135,49.5026557,0.5731518,2014.0
7136,49.4998037,0.553777,2014.0
7137,49.4949388,0.5750407,2014.0
7138,49.4998037,0.553777,2014.0
7139,49.5026557,0.5731518,2014.0
7140,49.4998037,0.553777,2014.0
7141,49.5026557,0.5731518,2014.0
7142,49.5056972,0.5749175,2014.0
7143,49.4874801,0.5843201,2014.0
7144,49.4998037,0.553777,2014.0
7145,49.5056972,0.5749175,2014.0
7146,49.5022906,0.5389543,2014.0
7147,49.5026557,0.5731518,2014.0
7148,49.4998037,0.553777,2014.0
7149,49.5056972,0.5749175,2014.0
7150,49.5022906,0.5389543,2014.0
7151,49.5056972,0.5749175,2014.0
7152,49.5022906,0.5389543,2014.0
7153,49.4874801,0.5843201,2014.0
7154,49.5056972,0.5749175,2014.0
7155,49.4998037,0.553777,2014.0
7156,49.5056972,0.5749175,2014.0
7157,49.5026557,0.5731518,2014.0
7158,49.4949388,0.5750407,2014.0
7159,49.4874801,0.5843201,2014.0
7160,49.5056972,0.5749175,2014.0
7161,49.4874801,0.5843201,2014.0
7162,49.5056972,0.5749175,2014.0
7163,49.4874801,0.5843201,2014.0
7164,49.4980934,0.5705034,2014.0
7165,49.4874801,0.5843201,2014.0
7166,49.5056972,0.5749175,2014.0
7167,49.5026557,0.5731518,2014.0
7168,49.5056972,0.5749175,2014.0
7169,49.5022906,0.5389543,2014.0
7170,49.4998037,0.553777,2014.0
7171,49.5022906,0.5389543,2014.0
7172,49.4976561,0.4919972,2014.0
7173,49.4874801,0.5843201,2014.0
7174,49.4998037,0.553777,2014.0
7175,49.4976561,0.4919972,2014.0
7176,49.5056972,0.5749175,2014.0
7177,49.4959191,0.5965903,2014.0
7178,49.5056972,0.5749175,2014.0
7179,49.5022906,0.5389543,2014.0
7180,49.5026557,0.5731518,2014.0
7181,49.4965161,0.5727719,2014.0
7182,49.4949388,0.5750407,2014.0
7183,49.4980934,0.5705034,2014.0
7184,49.5029123,0.5352487,2014.0
7185,49.5056972,0.5749175,2014.0
7186,49.497163,0.5678614,2014.0
7187,49.5018953,0.5727103,2014.0
7188,49.5056972,0.5749175,2014.0
7189,49.5018953,0.5727103,2014.0
7190,49.4949388,0.5750407,2014.0
7191,49.4874801,0.5843201,2014.0
7192,49.5056972,0.5749175,2014.0
7193,49.4965161,0.5727719,2014.0
7194,49.4949388,0.5750407,2014.0
7195,49.4972467,0.5766365,2014.0
7196,49.5056972,0.5749175,2014.0
7197,49.4972467,0.5766365,2014.0
7198,49.4949388,0.5750407,2014.0
7199,49.4998037,0.553777,2014.0
7200,49.4925595,0.5733276,2014.0
7201,49.4949388,0.5750407,2014.0
7202,49.4925595,0.5733276,2014.0
7203,49.4949388,0.5750407,2014.0
7204,49.4974763,0.5677609,2014.0
7205,49.5056972,0.5749175,2014.0
7206,49.5018953,0.5727103,2014.0
7207,49.5056972,0.5749175,2014.0
7208,49.5018953,0.5727103,2014.0
7209,49.5056972,0.5749175,2014.0
7210,49.4974739,0.5678315,2014.0
7211,49.4925645,0.5733175,2014.0
7212,49.4974645,0.5679438,2014.0
7213,49.5018953,0.5727103,2014.0
7214,49.5056972,0.5749175,2014.0
7215,49.4874801,0.5843201,2014.0
7216,49.4989273,0.562238,2014.0
7217,49.4874801,0.5843201,2014.0
7218,49.5056972,0.5749175,2014.0
7219,49.4874801,0.5843201,2014.0
7220,49.5056972,0.5749175,2014.0
7221,49.5022651,0.5390717,2014.0
7222,49.5026557,0.5731518,2014.0
7223,49.4997611,0.5539725,2014.0
7224,49.5026557,0.5731518,2014.0
7225,49.5056972,0.5749175,2014.0
7226,49.5022651,0.5390717,2014.0
7227,49.5026557,0.5731518,2014.0
7228,49.5056972,0.5749175,2014.0
7229,49.4973863,0.4909773,2014.0
7230,49.5022651,0.5390717,2014.0
7231,49.4973863,0.4909773,2014.0
7232,49.4997611,0.5539725,2014.0
7233,49.5022651,0.5390717,2014.0
7234,49.4997611,0.5539725,2014.0
7235,49.5001565,0.5189574,2014.0
7236,49.5056972,0.5749175,2014.0
7237,49.4917731,0.572743,2014.0
7238,49.4949388,0.5750407,2014.0
7239,49.4925645,0.5733175,2014.0
7240,49.4949388,0.5750407,2014.0
7241,49.4972467,0.5766365,2014.0
7242,49.4949388,0.5750407,2014.0
7243,49.4925645,0.5733175,2014.0
7244,49.4949388,0.5750407,2014.0
7245,49.4974171,0.5679006,2014.0
7246,49.4980934,0.5705034,2014.0
7247,49.5056972,0.5749175,2014.0
7248,49.5018953,0.5727103,2014.0
7249,49.5056972,0.5749175,2014.0
7250,49.4933532,0.5721832,2014.0
7251,49.4949388,0.5750407,2014.0
7252,49.493356,0.5738919,2014.0
7253,49.4949388,0.5750407,2014.0
7254,49.4925645,0.5733175,2014.0
7255,49.4949388,0.5750407,2014.0
7256,49.4925645,0.5733175,2014.0
7257,49.4949388,0.5750407,2014.0
7258,49.4925645,0.5733175,2014.0
7259,49.4949388,0.5750407,2014.0
7260,49.5022651,0.5390717,2014.0
7261,49.5026557,0.5731518,2014.0
7262,49.5028911,0.5353464,2014.0
7263,49.5026557,0.5731518,2014.0
7264,49.5056972,0.5749175,2014.0
7265,49.4933532,0.5721832,2014.0
7266,49.4949388,0.5750407,2014.0
7267,49.4970935,0.5677788,2014.0
7268,49.4925645,0.5733175,2014.0
7269,49.4949388,0.5750407,2014.0
7270,49.4973863,0.4909773,2014.0
7271,49.5031626,0.5734461,2014.0
7272,49.4949388,0.5750407,2014.0
7273,49.4925645,0.5733175,2014.0
7274,49.4975878,0.5676624,2014.0
7275,49.4949388,0.5750407,2014.0
7276,49.4925595,0.5733276,2014.0
7277,49.4949388,0.5750407,2014.0
7278,49.4925595,0.5733276,2014.0
7279,49.4949388,0.5750407,2014.0
7280,49.4925595,0.5733276,2014.0
7281,49.4949388,0.5750407,2014.0
7282,49.4925595,0.5733276,2014.0
7283,49.4949388,0.5750407,2014.0
7284,49.5056972,0.5749175,2014.0
7285,49.4979387,0.573266,2014.0
7286,49.4948912,0.5749626,2014.0
7287,49.4933526,0.5738986,2014.0
7288,49.4949388,0.5750407,2014.0
7289,49.4917663,0.5727565,2014.0
7290,49.4949388,0.5750407,2014.0
7291,49.4933526,0.5738986,2014.0
7292,49.4972467,0.5766365,2014.0
7293,49.4925595,0.5733276,2014.0
7294,49.4972467,0.5766365,2014.0
7295,49.4925595,0.5733276,2014.0
7296,49.4949388,0.5750407,2014.0
7297,49.4972467,0.5766365,2014.0
7298,49.4949388,0.5750407,2014.0
7299,49.4874801,0.5843201,2014.0
7300,49.5056972,0.5749175,2014.0
7301,49.4975576,0.5676772,2014.0
7302,49.5056972,0.5749175,2014.0
7303,49.4874801,0.5843201,2014.0
7304,49.5056972,0.5749175,2014.0
7305,49.4874801,0.5843201,2014.0
7306,49.5056972,0.5749175,2014.0
7307,49.4874801,0.5843201,2014.0
7308,49.5056972,0.5749175,2014.0
7309,49.4949388,0.5750407,2014.0
7310,49.5056972,0.5749175,2014.0
7311,49.4874801,0.5843201,2014.0
7312,49.5031591,0.573438,2014.0
7313,49.5056972,0.5749175,2014.0
7314,49.4874801,0.5843201,2014.0
7315,49.5056972,0.5749175,2014.0
7316,49.4874801,0.5843201,2014.0
7317,49.5056972,0.5749175,2014.0
7318,49.4874801,0.5843201,2014.0
7319,49.5056972,0.5749175,2014.0
7320,49.5018901,0.5726983,2014.0
7321,49.5056972,0.5749175,2014.0
7322,49.4997611,0.5539725,2014.0
7323,49.4874801,0.5843201,2014.0
7324,49.5056972,0.5749175,2014.0
7325,49.4874801,0.5843201,2014.0
7326,49.5056972,0.5749175,2014.0
7327,49.4874801,0.5843201,2014.0
7328,49.5031591,0.573438,2014.0
7329,49.5018901,0.5726983,2014.0
7330,49.5056972,0.5749175,2014.0
7331,49.4997611,0.5539725,2014.0
7332,49.5056972,0.5749175,2014.0
7333,49.4949388,0.5750407,2014.0
7334,49.4874801,0.5843201,2014.0
7335,49.5056972,0.5749175,2014.0
7336,49.4874801,0.5843201,2014.0
7337,49.4925595,0.5733276,2014.0
7338,49.4949388,0.5750407,2014.0
7339,49.4972467,0.5766365,2014.0
7340,49.4874801,0.5843201,2014.0
7341,49.5056972,0.5749175,2014.0
7342,49.5031591,0.573438,2014.0
7343,49.5056972,0.5749175,2014.0
7344,49.4949388,0.5750407,2014.0
7345,49.4980825,0.5704994,2014.0
7346,49.5056972,0.5749175,2014.0
7347,49.4939302,0.5725821,2014.0
7348,49.4948946,0.5749558,2014.0
7349,49.4917731,0.572743,2014.0
7350,49.4931415,0.5737165,2014.0
7351,49.4949388,0.5750407,2014.0
7352,49.4874801,0.5843201,2014.0
7353,49.4975392,0.5676452,2014.0
7354,49.4972467,0.5766365,2014.0
7355,49.4949388,0.5750407,2014.0
7356,49.4925645,0.5733175,2014.0
7357,49.5056972,0.5749175,2014.0
7358,49.4976017,0.5677368,2014.0
7359,49.493201,0.5767445,2014.0
7360,49.4948325,0.5744127,2014.0
7361,49.4975688,0.5676914,2014.0
7362,49.4876857,0.583955,2014.0
